Contents		
There were a few rays of light in all that gloom. The rare book market might have been in the shithouse, but people were reading regular books again—novels to escape and self-help books because, let’s face it, in 2009 and ’10, a lot of people needed to help themselves. Mom was always a big mystery reader, and she had been building up that part of the Conklin stable ever since taking over for Uncle Harry. She had ten or maybe even a dozen mystery authors. They weren’t big-ticket guys and gals, but their fifteen percent brought in enough to pay the rent and keep the lights on in our new place.	In dem ganzen Trübsinn gab es immerhin ein paar Lichtblicke. Während der Markt für seltene Bücher im Orkus war, lasen die Leute wieder normale Bücher – Romane, um aus der Wirklichkeit zu flüchten, und Selbsthilfetitel, weil sich 2009 und 2010 eine Menge Leute selbst helfen mussten, da gibt es keinen Zweifel. Mama hatte immer gern Kriminalromane gelesen und diese Sparte ständig ausgebaut, seit sie die Agentur von Onkel Harry übernommen hatte. Inzwischen hatte sie zehn, vielleicht auch zwölf Kriminalschriftsteller unter Vertrag. Die schrieben zwar keine Bestseller, aber ihre fünfzehn Prozent reichten aus, die Miete für unsere neue Wohnung zu bezahlen und dafür zu sorgen, dass man uns nicht den Strom abdrehte.	0.75
Plus, there was Jane Reynolds, a librarian from North Carolina. Her novel, a mystery titled Dead Red, came in over the transom, and Mom just raved about it. There was an auction for who would get to publish it. All the big companies took part, and the rights ended up selling for two million dollars. Three hundred thousand of those scoots were ours, and my mother began to smile again.	Außerdem war da noch Jane Reynolds, eine Bibliothekarin aus North Carolina. Ihr Roman, ein Krimi mit dem Titel Volltreffer, kam überraschend herein, und Mama schwärmte geradezu davon. Es fand eine Auktion um die Veröffentlichungsrechte statt. Alle großen Verlage nahmen teil, und die Rechte wurden schließlich für zwei Millionen Dollar verkauft. Dreihunderttausend von diesem unerwarteten Profit gehörten uns, und meine Mutter fand ihr Lächeln wieder.	0.85
“It will be a long time before we get back to Park Avenue,” she said, “and we’ve got a lot of climbing to do before we get out of the hole Uncle Harry dug for us, but we just might make it.”	»Es wird lange dauern, bevor wir wieder in der Park Avenue wohnen«, sagte sie. »Und wir müssen noch ein ganzes Stück klettern, bevor wir aus dem Loch kommen, das uns Onkel Harry geschaufelt hat, aber wir könnten es schaffen.«	0.87
“I don’t want to go back to Park Avenue anyway,” I said. “I like it here.”	»Ich will sowieso nicht in die Park Avenue zurück«, sagte ich. »Mir gefällt es hier.«	0.96
She smiled and hugged me. “You’re my little love.” She held me at arms’ length and studied me. “Not so little anymore, either. Do you know what I’m hoping, kiddo?”	Mama strahlte und umarmte mich. »Du bist mein kleiner Schatz.« Sie hielt mich auf Armeslänge und betrachtete mich. »Na, so klein bist du auch nicht mehr. Weißt du, was ich hoffe, Jamie?«	0.59
I shook my head.	Ich schüttelte den Kopf.	0.93
“That Jane Reynolds turns out to be a book-a-year babe. And that the movie of Dead Red gets made. Even if neither of those things happen, there’s good old Regis Thomas and his Roanoke Saga. He’s the jewel in our crown.”	»Dass Jane Reynolds das Zeug hat, jährlich einen Roman abzuliefern. Und dass man aus Volltreffer einen Film macht. Aber selbst wenn beides nicht passiert, haben wir noch den guten alten Regis Thomas mit seiner Saga über Roanoke. Der ist unser Kronjuwel.«	0.82
Only Dead Red turned out to be like a final flash of sunlight before a big storm moves in. The movie never got made, and the publishers who bid on the book got it wrong, as they sometimes do. The book flopped, which didn’t hurt us financially—the money was paid—but other stuff happened and that three hundred grand vanished like dust in the wind.	Nur dass Volltreffer sich als letzter Sonnenstrahl vor dem großen Unwetter entpuppte. Der Film wurde nie gedreht, und es zeigte sich, dass die euphorisch für das Buch bietenden Verlage sich letztlich – wie sie das nicht selten taten – schlicht irren sollten. Dass der Titel floppte, schadete uns zwar finanziell nicht direkt – wir hatten unser Geld ja bekommen –, aber dann passierten ein paar weitere Dinge, worauf die dreihunderttausend sich wie ein Nebelfetzen in Luft auflösten.	0.72
First, Mom’s wisdom teeth went to hell and got infected. She had to have them all pulled. That was bad. Then Uncle Harry, troublesome Uncle Harry, still not fifty years old, tripped in the Bayonne care facility and fractured his skull. That was a lot worse.	Zuerst machten Mamas Weisheitszähne schlapp und entzündeten sich. Alle mussten gezogen werden. Schlimm genug. Dann stolperte Onkel Harry, der leidige Onkel Harry, in seinem Pflegeheim in Bayonne und erlitt einen Schädelbruch. Was weitaus schlimmer war.	0.8
Mom talked to the lawyer who helped her with book contracts (and took a healthy bite of our agency fee for his trouble). He recommended another lawyer who specialized in liability and negligence suits. That lawyer said we had a good case, and maybe we did, but before the case got anywhere near a courtroom, the Bayonne facility declared bankruptcy. The only one who made money out of that was the fancy slip-and-fall lawyer, who banked just shy of forty thousand dollars.	Mama sprach mit dem Anwalt, der sie bei Buchverträgen unterstützte (und dafür einen anständigen Anteil unserer Agenturgebühr einstrich). Der verwies sie an einen Kollegen, der sich auf Haftungs- und Fahrlässigkeitsklagen spezialisiert hatte. Der wiederum meinte, wir hätten gute Chancen, was eventuell auch stimmte, aber bevor die Sache überhaupt vor Gericht kam, meldete das Pflegeheim in Bayonne Konkurs an. Der Einzige, der mit dem Ganzen Geld verdiente, war unser flotter neuer Anwalt, der knapp vierzigtausend Dollar einstrich.	0.82
“Those billable hours are a bitch,” Mom said one night when she and Liz Dutton were well into their second bottle of wine. Liz laughed because it wasn’t her forty thousand. Mom laughed because she was squiffed. I was the only one who didn’t see the humor in it, because it wasn’t just the lawyer’s bills. We were on the hook for Uncle Harry’s medical bills as well.	»Diese gebührenpflichtigen Beratungsstunden sind regelrecht grotesk«, sagte Mama eines Abends, als sie mit Liz Dutton gerade die zweite Flasche Wein leerte. Liz lachte, weil es nicht ihre vierzigtausend waren. Mama lachte, weil sie besäuselt war. Ich war der Einzige, der es nicht lustig fand. Es ging ja nicht nur um die Anwaltsrechnungen. Wir hatten auch die Behandlungskosten von Onkel Harry an der Backe.	0.84
Worst of all, the IRS came after Mom for back taxes Uncle Harry owed. He had been putting off that other uncle—Sam—so he could dump more money into the Mackenzie Fund. Which left Regis Thomas.	Zu allem Unglück rückte meiner Mama schließlich noch das Finanzamt auf die Pelle, weil Onkel Harry Steuern schuldete. Die hatte er nicht bezahlt, um mehr Geld im Mackenzie-Fonds versenken zu können. Womit uns nur noch Regis Thomas blieb.	0.74
The jewel in our crown.	Unser Kronjuwel.	0.62
7	7	1.0
Now check this out.	Jetzt kommt der Knaller.	0.51
It’s the fall of 2009. Obama is president, and the economy is slowly getting better. For us, not so much. I’m in the third grade, and Ms. Pierce has me doing a fractions problem on the board because I’m good at shit like that. I mean I was doing percentages when I was seven—literary agent’s kid, remember. The kids behind me are restless because it’s that funny little stretch of school between Thanksgiving and Christmas. The problem is as easy as soft butter on toast, and I’m just finishing when Mr. Hernandez, the assistant principal, sticks his head in. He and Ms. Pierce have a brief murmured conversation, and then Ms. Pierce asks me to step out into the hall.	Es ist Herbst 2009, Obama ist Präsident, und der Wirtschaft geht es allmählich besser. Für uns gilt das weniger. Ich bin in der dritten Klasse, und Ms. Pierce lässt mich an der Tafel eine Bruchrechnung lösen, weil ich solchen Kram gut kann. Als Sohn einer Literaturagentin habe ich mich bekanntlich schon mit sieben im Prozentrechnen geübt. Die Kinder hinter mir sind zappelig, weil es sich um jene merkwürdige Schulperiode zwischen Thanksgiving und Weihnachten handelt. Die Aufgabe ist so leicht wie Knäckebrot, und ich bin gerade fertig, als Mr. Hernandez, der Konrektor, den Kopf hereinstreckt. Er unterhält sich kurz murmelnd mit Ms. Pierce, woraufhin die mich auffordert, in den Flur hinauszutreten.	0.87
My mother is waiting out there, and she’s as pale as a glass of milk. Skim milk. My first thought is that Uncle Harry, who now has a steel plate in his skull to protect his useless brain, has died. Which in a gruesome way would actually be good, because it would cut down on expenses. But when I ask, she says Uncle Harry—by then living in a third-rate care home in Piscataway (he kept moving further west, like some fucked-up brain-dead pioneer)—is fine.	Dort erwartet mich meine Mutter, bleich wie ein Laken. Ein frisch gewaschenes. Zuerst denke ich, dass Onkel Harry, der jetzt eine Stahlplatte im Schädel hat, um sein nutzloses Gehirn zu schützen, gestorben ist. Was auf grausame Weise sogar gut wäre, weil wir dann weniger Ausgaben hätten. Aber als ich mich nach ihm erkundige – inzwischen haust er in einem drittklassigen Heim in Piscataway, ist also wie ein abgefuckter, hirntoter Pionier immer weiter nach Westen gezogen –, sagt sie, es gehe ihm gut.	0.74
Mom hustles me down the hall and out the door before I can ask any more questions. Parked at the yellow curb where parents drop off their kids and pick them up in the afternoon is a Ford sedan with a bubble light on the dash. Standing beside it in a blue parka with NYPD on the breast is Liz Dutton.	Bevor ich weitere Fragen stellen kann, hetzt Mama mich den Flur entlang und dann zur Tür hinaus. An dem gelb lackierten Bordstein, wo die Eltern morgens ihre Kinder abladen und nachmittags wieder einsammeln, wartet ein Ford mit einem Blinklicht auf dem Armaturenbrett. Daneben steht Liz Dutton, in einem blauen Parka mit NYPD auf der Brust.	0.89
Mom is rushing me toward the car, but I dig in my heels and make her stop. “What is it?” I ask. “Tell me!” I’m not crying, but the tears are close. There’s been a lot of bad news since we found out about the Mackenzie Fund, and I don’t think I can stand any more, but I get some. Regis Thomas is dead.	Mama will mich zum Wagen zerren, aber ich sperre mich, sodass sie stehen bleiben muss. »Was ist denn los?«, frage ich. »Sag’s mir!« Ich weine zwar nicht, bin aber nahe dran. Seit wir die Wahrheit über den Mackenzie-Fonds kennen, hat es viele schlechte Nachrichten gegeben, und ich glaube nicht, mehr von der Sorte aushalten zu können. Bekomme aber trotzdem eine zu hören. Regis Thomas ist tot.	0.84
The jewel just fell out of our crown.	Das Kronjuwel ist gerade aus unserer Krone gefallen.	0.68
8	8	1.0
I have to stop here and tell you about Regis Thomas. My mother used to say that most writers are as weird as turds that glow in the dark, and Mr. Thomas was a case in point.	Hier muss ich eine kurze Pause einlegen, um etwas über Regis Thomas zu erzählen. Meine Mutter hat immer gesagt, die meisten Schriftsteller wären so merkwürdig wie ein im Dunkeln leuchtender Kackhaufen, und Mr. Thomas war ein gutes Beispiel dafür.	0.88
